init_joint_angles,x_target,y_target,z_target,Theta,iter_count,cost
[0.         0.52359878 1.57079633 1.57079633],-0.0646352986283399,0.2412222184433518,0.2356096290015985,"[[ 8.3456549  -1.67882621 -3.80314996  9.93787834]
 [ 0.46494887 -2.51179209  1.71305009  2.04711868]
 [ 2.40903249 -1.16203164  0.54658325  1.91686104]
 [ 0.06770599  1.51087728 -1.0715848   0.39107779]
 [ 2.17259257 -2.5633392  -1.35972441 -3.97908724]]",35,9.798612545407437
[0.         0.52359878 1.57079633 1.57079633],-0.1248658084700399,0.2162739243982735,0.2356096290015985,"[[ 8.93665458 -1.54120222 -4.17098106 10.39595211]
 [ 0.54131551 -2.76655973  1.96305576  2.68919643]
 [ 3.21311312 -1.5008967   0.6802105   2.38800723]
 [ 0.82590939  1.8959391  -0.51927579  0.60829303]
 [ 2.48227073 -2.38070418 -1.97637926 -4.2400052 ]]",12,9.745830484686602
[0.         0.52359878 1.57079633 1.57079633],-0.1765869198150117,0.1765869198150119,0.2356096290015985,"[[ 9.92152373e+00  7.67337654e-03 -4.79817575e+00  1.26900386e+01]
 [ 5.74873482e-01 -3.53513502e+00  2.50492563e+00  2.75457329e+00]
 [ 4.14507309e+00 -2.41321990e+00  2.30228103e-01  3.01968364e+00]
 [ 5.25687845e-01  3.26178279e+00  5.19418018e-01 -1.14811954e-01]
 [ 2.33270203e+00 -2.57667131e+00 -2.04769897e+00 -4.96900822e+00]]",41,10.04579031202862
[0.         0.52359878 1.57079633 1.57079633],-0.2162739243982734,0.12486580847004,0.2356096290015985,"[[10.80435777  0.6424313  -3.99498305 10.71808375]
 [ 1.06570492 -3.53604889  1.91646013  1.91904894]
 [ 4.37147511 -2.34582302  0.45285018  3.19671816]
 [ 0.94358933  3.38107921 -0.22382421 -1.12162106]
 [ 2.51525615 -2.34345079 -2.31739989 -5.64146272]]",24,9.775884150326691
[0.         0.52359878 1.57079633 1.57079633],-0.2412222184433518,0.06463529862834,0.2356096290015985,"[[11.10257845  0.09271404 -4.37717414 10.7343239 ]
 [ 1.3808749  -3.74116125  2.10738847  1.38021542]
 [ 5.38732466 -1.87909853  0.64524504  3.5277582 ]
 [ 1.45101073  3.12002521 -0.40280023 -0.46031888]
 [ 3.13913192 -2.59363979 -1.89203747 -5.6333678 ]]",14,9.76902534828813
[0.         0.52359878 1.57079633 1.57079633],0.3134859186212954,0.0,0.3274716628004224,"[[-2.14705145 -0.70821499  1.45213387  4.39464157]
 [-0.37037264 -0.855003    0.60572681 -2.23904361]
 [-0.14880616 -0.15688161 -0.90432186 -0.85670309]
 [-0.33422555  1.40114784  0.46409491  0.82706848]
 [-1.91645359 -0.35744572 -0.11918976  0.64561385]]",75,5.047891722595394
[0.         0.52359878 1.57079633 1.57079633],0.3134859186212954,0.0,0.3274716628004224,"[[-2.44753186 -0.05589114  0.07099048  3.39244199]
 [ 0.86138125 -0.87360519  0.37182625 -0.36703599]
 [ 0.48073438  0.45826041  0.19242093  0.25816581]
 [-0.18859127 -0.40629329 -0.61569233 -0.12032837]
 [-0.54436038  0.48800252  0.37054133  0.60511247]]",136,5.21372363777988
[0.         0.52359878 1.57079633 1.57079633],0.3066354991632531,0.065177387388112,0.3274716628004224,"[[-0.32390996  0.80533303 -0.2344333   2.54411852]
 [ 0.99732838 -0.98865151  0.19973276  0.48413838]
 [ 0.76691044 -0.24909243 -0.70243325  0.00614141]
 [-0.34572195  0.29578319  0.55806227 -0.80209463]
 [-0.4821961   0.7217157   0.85775685 -0.17955931]]",49,2.340604387330385
[0.         0.52359878 1.57079633 1.57079633],0.2863836369914024,0.1275062101915591,0.3274716628004224,"[[ 2.94974486  4.13238137 -0.50786483  5.2543087 ]
 [ 0.14746808 -2.58496492  2.23890032  0.64797114]
 [-1.00015565 -2.89182345 -3.67082596 -1.41718497]
 [-0.1730953   0.43394597  0.42606034 -3.59334923]
 [-0.23349151 -0.92811701  1.23862336  1.48645961]]",254,2.384096071931627
[0.         0.52359878 1.57079633 1.57079633],0.2536154356618698,0.1842623997669558,0.3274716628004224,"[[ 1.22754944  4.66548973 -1.5010935  11.05863418]
 [ 3.21841418 -2.97580781  4.61984166 -2.86792026]
 [ 1.08813229 -1.15642645 -5.63527736 -4.6940912 ]
 [-1.63758098 -1.52065157  0.87563454 -5.14705281]
 [-3.45243344 -2.59668256  1.06006752  0.74066868]]",217,2.2118468102229025
[0.         0.52359878 1.57079633 1.57079633],0.2097630228120311,0.2329654382834431,0.3274716628004224,"[[ 2.21890316  4.9564703  -1.59369446 10.82535711]
 [ 3.29308978 -3.25516492  4.05292255 -2.08713769]
 [ 1.04948139 -1.73157384 -4.62214626 -4.40491572]
 [-1.35975261 -1.30050167  0.69627496 -5.47868305]
 [-3.11646522 -2.96366919  1.68689163  1.94389146]]",61,2.5150115795976387
[0.         0.52359878 1.57079633 1.57079633],0.1567429593106477,0.271486769254743,0.3274716628004224,"[[ 2.77772273 -2.65177615 -0.83967741 10.38703426]
 [ 3.11134825 -2.54848342  5.23073455 -3.71333318]
 [ 2.08349281 -0.24559412 -1.95217923 -6.80143781]
 [-1.1718013  -1.06711014  1.00336268 -6.47985329]
 [-2.39116808 -2.71684342  0.97547625  4.23625592]]",237,2.7026028909433526
[0.         0.52359878 1.57079633 1.57079633],0.096872476351222,0.2981428256715552,0.3274716628004224,"[[ 4.1580062  -0.93701559  0.98709747 10.61767704]
 [ 4.17573147 -3.98014798  2.8339639  -1.74043936]
 [ 0.89101708  1.44282031 -2.10651268 -7.12798729]
 [-0.77449451 -1.00351723  0.32810725 -7.19135896]
 [-4.48057232 -2.20933307  1.3311953   3.06501263]]",108,2.453845656843252
[0.         0.52359878 1.57079633 1.57079633],0.0327682013295326,0.311768609958515,0.3274716628004224,"[[ 6.68490058 -5.04772467  0.82993481  6.54968931]
 [ 3.12477029 -1.94426298  2.30099767 -0.79537253]
 [ 1.05471125  1.39391144 -0.9328767  -6.37889656]
 [-1.53467029 -3.02165893  2.69275354 -5.84186116]
 [-4.67065624 -2.38834455  1.89085327  3.10278167]]",150,2.6504828328737227
[0.         0.52359878 1.57079633 1.57079633],-0.0327682013295326,0.3117686099585151,0.3274716628004224,"[[ 5.70164125 -6.6418429   1.94233965  8.86219351]
 [ 4.87925578 -3.02150347  1.47660369  0.30913155]
 [ 2.343205    3.03409315 -2.3630995  -7.4586295 ]
 [-1.55657994 -0.62270161  1.49171227 -6.06502392]
 [-6.33508026 -3.25441987  0.63292128  2.1032845 ]]",110,2.6098699204993943
[0.         0.52359878 1.57079633 1.57079633],-0.0968724763512219,0.2981428256715552,0.3274716628004224,"[[ 6.11461108 -5.96907836  1.9952348   9.06215034]
 [ 5.37260661 -3.62860595  0.91368318  0.47011593]
 [ 2.77004599  2.66528071 -2.1041665  -7.2331122 ]
 [-1.11530279 -1.21031931  1.9566051  -6.58325364]
 [-6.22431569 -3.49142729  0.85166376  2.06597468]]",13,2.503939104902664
[0.         0.52359878 1.57079633 1.57079633],-0.1567429593106476,0.2714867692547431,0.3274716628004224,"[[  4.93589978 -10.80539738   0.48336804   6.79724385]
 [  6.23801181  -2.67016741   1.34218116   0.86631354]
 [  4.9616442    7.31966906  -0.93070839  -7.53492322]
 [ -0.84894803  -0.68447888   3.38343083  -5.19622274]
 [ -5.71929842  -0.45177039   2.52001121   3.86175974]]",153,2.378796740858077
[0.         0.52359878 1.57079633 1.57079633],-0.2097630228120311,0.2329654382834432,0.3274716628004224,"[[ 4.80200434 -5.33676356 -0.861596    5.09723665]
 [ 6.10037791 -3.96596494  1.31132844  1.02006147]
 [ 6.77967398  6.6361148   1.0669372  -6.42121433]
 [-0.2402412   0.14769398  4.24756054 -5.81926485]
 [-5.58106521  0.61306163  3.13570282  5.13151741]]",117,2.5913470747427363
[0.         0.52359878 1.57079633 1.57079633],-0.2536154356618698,0.1842623997669558,0.3274716628004224,"[[ 5.48767513 -8.58013845 -1.76487161  6.43138141]
 [ 6.09427401 -2.56448595  1.94462486  1.22617489]
 [ 7.37769629  6.93035724  0.647578   -6.38123888]
 [ 0.27659178  1.14605133  3.83049254 -5.55148265]
 [-5.85949878  0.71000695  2.38133239  5.18710205]]",68,2.884549576835298
[0.         0.52359878 1.57079633 1.57079633],-0.2863836369914024,0.1275062101915592,0.3274716628004224,"[[ 5.61602216 -8.83518241 -2.3023696   6.16565264]
 [ 7.46488905 -3.44332404  2.79685141  1.28174873]
 [ 6.20982645  6.48855416  0.70518077 -6.64230554]
 [ 2.01670974  1.90243854  4.13118386 -6.5007376 ]
 [-5.86352261  0.60217433  2.16669648  5.72009972]]",42,2.9846679235047904
[0.         0.52359878 1.57079633 1.57079633],-0.3066354991632531,0.065177387388112,0.3274716628004224,"[[ 5.69108419 -9.43565893 -1.74184565  6.34096059]
 [ 8.78487273 -2.33803899  3.68746752  0.10162199]
 [ 5.63104049  6.04416962  0.4478281  -7.82991108]
 [ 2.58553267  0.95954048  3.29189695 -7.31559138]
 [-5.35967669  1.63528336  2.86690565  6.46260483]]",89,3.656748091164346
[0.         0.52359878 1.57079633 1.57079633],2.5513474982236526e-17,0.0,0.4166666666666666,"[[-2.63032431  3.46302452  0.87108978  3.33881466]
 [ 2.55385433 -1.90812811  1.00492715  0.96500963]
 [-2.11990724 -0.2577794   4.33613732  0.65337276]
 [ 1.38743925 -0.6863484   0.58004397 -0.3465791 ]
 [-0.74251484  0.13371535 -2.90615942  1.65265765]]",177,6.082136236907715
[0.         0.52359878 1.57079633 1.57079633],0.2881724037076785,0.0,0.1048861772865384,"[[-1.13982321  0.65003539 -0.73514495 -8.91467545]
 [-0.396811   -1.06333778 -0.3625767  -0.68076358]
 [-0.17268975  2.22699509  0.1329522  -3.62315775]
 [-0.88188363  0.94179194 -0.2843841   1.68590232]
 [ 1.30052093  1.50602951  0.07857273 -1.78502729]]",52,4.532079793324206
[0.         0.52359878 1.57079633 1.57079633],0.2881724037076785,0.0,0.1048861772865384,"[[-0.12111062  3.19864647 -2.84287578 -5.08605496]
 [-0.80796152  0.72756124 -1.09960527 -2.46192235]
 [-0.79600286 -0.32764747 -0.3540064  -0.51261301]
 [-0.17391308 -0.01458071 -1.125661    1.51701704]
 [ 0.11499921 -0.84396954  0.65778194 -1.22832949]]",51,4.142732832348479
[0.         0.52359878 1.57079633 1.57079633],0.2809473198951446,0.0641243924134687,0.1048861772865384,"[[-0.11479459  3.39181432 -2.28033698 -5.39792851]
 [-1.12026748  0.9054033  -1.22536518 -2.47868646]
 [-0.78466822 -0.4611104  -1.26313295 -0.20377715]
 [ 0.09474759  0.13551579 -1.2593261   1.69158152]
 [ 0.15791476 -0.95457427  0.1424656  -1.23447055]]",10,22.99419390455474
[0.         0.52359878 1.57079633 1.57079633],0.259634364329226,0.125033320031182,0.1048861772865384,"[[ 2.69267883  3.91140717 -3.02855685 -4.49969496]
 [-0.83113081  0.21586376 -1.34159665 -3.64934752]
 [-0.03881231 -0.44768643 -1.06550226  0.29552816]
 [ 0.69481635  0.40715258 -0.06398727  1.83276563]
 [ 0.86914105 -0.57654405 -0.29998331 -0.85294566]]",34,1.4402357884120485
[0.         0.52359878 1.57079633 1.57079633],0.2253022575971499,0.1796725548888554,0.1048861772865384,"[[ 3.85470547  4.00004753  1.89439138 -7.46343455]
 [-1.91028711 -0.81183152 -3.72107383 -2.56851443]
 [ 1.30865511  0.79817818 -3.8064345   2.21220221]
 [ 1.30506484 -0.71473227  0.36414411  2.32943966]
 [ 0.89568767 -0.46138917 -0.32804877 -1.9274872 ]]",115,1.2507727909504442
[0.         0.52359878 1.57079633 1.57079633],0.1796725548888554,0.2253022575971499,0.1048861772865384,"[[ 4.91827946  4.13858988  2.50371727 -7.27235585]
 [-1.75077766 -0.83151223 -4.19627639 -2.28301409]
 [ 2.06299521  0.85931878 -4.15952534  2.11662412]
 [ 0.51623789 -1.0872953   0.04039208  2.2041051 ]
 [ 0.87404245 -0.86289875  0.17830148 -2.06362157]]",19,1.227307677748943
[0.         0.52359878 1.57079633 1.57079633],0.125033320031182,0.259634364329226,0.1048861772865384,"[[ 4.97928805  3.49110831  4.35838758 -7.5463676 ]
 [-1.63361574  0.16139562 -5.25377789 -2.0058792 ]
 [ 3.31098629  0.90167753 -5.29879009  1.46628817]
 [ 1.78770075 -1.25409902 -1.0381566   3.82956758]
 [ 0.12977315 -0.75805972 -0.81153994 -1.92252066]]",122,1.2004409537176777
[0.         0.52359878 1.57079633 1.57079633],0.0641243924134687,0.2809473198951446,0.1048861772865384,"[[ 3.66278336  3.90062919  4.95324717 -8.46728325]
 [ 1.20328562 -0.74349922 -6.15959496 -1.19274781]
 [ 3.48480139  2.35483165 -6.82734436  2.15011625]
 [ 0.77007645 -2.18079918  0.99138801  3.45416289]
 [ 2.74339741 -0.81283684  0.41928275 -2.17945582]]",117,1.5431402026510406
[0.         0.52359878 1.57079633 1.57079633],1.7645470590160368e-17,0.2881724037076785,0.1048861772865384,"[[ 5.05591205  3.27490354  5.26633896 -8.79078213]
 [ 1.54164921 -0.55969966 -5.93082808 -1.28991684]
 [ 2.98481986  2.84684565 -6.65014116  2.45651169]
 [ 0.53601015 -2.80540864  1.01145579  3.03014068]
 [ 3.10219006 -1.00078657  0.55751061 -2.56983397]]",17,1.7519341057347335
[0.         0.52359878 1.57079633 1.57079633],-0.0641243924134686,0.2809473198951446,0.1048861772865384,"[[ 8.35193642  6.07347615  3.69378296 -5.95004482]
 [-1.45261192 -2.50316959 -4.71479542 -4.15491419]
 [ 4.10474021  3.10773504 -6.82952127  2.13981337]
 [ 0.70598635 -5.24376045  2.29444656  3.98285113]
 [ 2.66633975  0.1554725  -1.44658257 -2.76463053]]",192,1.9533336484719777
[0.         0.52359878 1.57079633 1.57079633],-0.125033320031182,0.259634364329226,0.1048861772865384,"[[ 8.12541017  8.11343606  5.92571166 -7.62199332]
 [-0.8671546  -3.85273811 -5.88843536 -4.14307659]
 [ 4.91517332  1.86582565 -6.53831796  2.82958639]
 [ 1.69243139 -6.39637878 -0.07162623  5.36503093]
 [ 3.32171161  0.9072058  -0.37139567 -2.55542395]]",68,2.1576094533965917
[0.         0.52359878 1.57079633 1.57079633],-0.1796725548888554,0.2253022575971499,0.1048861772865384,"[[12.13281758  8.72507276  5.52338426 -7.26465301]
 [-2.21536276 -3.94901098 -6.40164502 -4.02053201]
 [ 4.2334127   2.16355086 -6.64486279  4.04549077]
 [ 0.2200311  -6.61497714  0.07807741  4.38269158]
 [ 1.70723177  0.16018278 -0.46700099 -2.40003682]]",83,2.2668579447391504
[0.         0.52359878 1.57079633 1.57079633],-0.2253022575971499,0.1796725548888554,0.1048861772865384,"[[18.0702995   2.09852906  9.64659813 -6.19650348]
 [-2.29630941 -2.58167487 -6.78797892 -5.21639849]
 [-1.4778747   7.03068744 -7.68436715  0.17736131]
 [-1.05533567 -4.01411449 -0.82011747  4.93994817]
 [ 1.70866497 -1.62069553 -0.82175263  0.25562897]]",423,2.527043395727534
[0.         0.52359878 1.57079633 1.57079633],-0.259634364329226,0.125033320031182,0.1048861772865384,"[[16.11138149  3.23035434  9.39002102 -6.61641119]
 [-0.8515511  -2.67455702 -7.28759642 -5.03057034]
 [ 1.14143701  5.47118508 -7.8890633   0.55324987]
 [-0.50223424 -3.37422457 -1.04060615  5.94302862]
 [ 1.35268009 -0.80943048 -0.0767937  -0.37844565]]",90,2.754972739192972
[0.         0.52359878 1.57079633 1.57079633],-0.2809473198951446,0.0641243924134687,0.1048861772865384,"[[17.99608577  4.83289954 10.72656776 -5.26677485]
 [-1.29002068 -4.85630713 -6.62004448 -6.82350283]
 [ 0.92597134  5.28239607 -8.93753142  1.30995044]
 [-0.3313295  -3.00585733 -2.04227232  4.81339337]
 [ 0.81017709 -0.66546057 -0.31936406 -0.97286343]]",105,3.0371084023942623
[0.         0.52359878 1.57079633 1.57079633],0.1851157794012882,0.0,0.1420443334353681,"[[-4.74432609  4.81078188 -3.45367737 -8.27122757]
 [ 1.47113185  2.64359765 -1.85077279 -7.81723343]
 [ 1.46562848 -0.28227228 -1.58196795  4.49776765]
 [-0.52723178  0.16807777  0.16639057 -3.5506301 ]
 [-0.43107686  0.55204934 -0.4623604  -0.73395006]]",37,4.750592060374284
[0.         0.52359878 1.57079633 1.57079633],0.1851157794012882,0.0,0.1420443334353681,"[[-1.22764779  6.49334709 -3.62046793 -8.83456589]
 [ 0.8302432   0.64562282 -0.81342727 -3.06877062]
 [-1.26884119 -0.12942743 -1.42957223 -1.72950363]
 [-1.08190428  0.15202923 -2.31943654 -4.01626493]
 [-0.33910329  1.23192567  0.02801378 -0.26710029]]",86,4.754717957342481
[0.         0.52359878 1.57079633 1.57079633],0.1739519318944226,0.0633133254026714,0.1420443334353681,"[[-1.39650413  6.86024377 -3.63616614 -8.91415615]
 [ 0.56326161  0.97957994 -0.89998079 -3.26985197]
 [-1.1849358  -0.31111447 -1.7533708  -1.37936942]
 [-1.5911819   0.17103305 -2.6760969  -3.82237508]
 [-0.27515491  1.06231168 -0.22428791 -0.11702206]]",12,22.902501882215105
[0.         0.52359878 1.57079633 1.57079633],0.1418069141439954,0.1189901293566147,0.1420443334353681,"[[  4.45299968   7.40009148  -2.49695061 -10.73710925]
 [  0.67753853  -0.20219835  -1.32442158  -2.87202861]
 [ -0.24727569   0.06232062  -1.69963285  -1.7615409 ]
 [ -1.79884625  -0.06105423  -2.97160098  -4.47643283]
 [ -1.86123691   0.36968466  -1.035635    -0.31842254]]",42,1.7505016397381108
[0.         0.52359878 1.57079633 1.57079633],0.0925578897006441,0.1603149676028717,0.1420443334353681,"[[  8.27100191   8.45959609  -2.89037794 -14.60548092]
 [ -0.61120977  -1.68913798  -0.90367244  -3.10903621]
 [ -0.5543899    0.77184088  -2.01510651  -1.80491561]
 [ -2.53211324   0.09499437  -2.39502846  -3.42689115]
 [ -2.49067131  -0.31076621  -1.57305182  -1.64540568]]",56,1.8485582071191684
[0.         0.52359878 1.57079633 1.57079633],0.0321450177504272,0.1823034547592862,0.1420443334353681,"[[  9.96024552   8.58899894  -3.50727863 -15.09075452]
 [  0.64916584  -2.26889106  -0.5007971   -2.25766767]
 [ -1.22845946   1.21868004  -2.18849827  -2.1256718 ]
 [ -3.16812853   0.53742558  -1.39187582  -2.83859239]
 [ -1.92060508  -0.64144662  -1.55912862  -1.50402288]]",23,1.9093059627597948
[0.         0.52359878 1.57079633 1.57079633],-0.0321450177504271,0.1823034547592862,0.1420443334353681,"[[ 10.90058835   8.63069655  -3.2405212  -15.49012626]
 [  1.70518074  -2.29388872  -0.4415124   -2.4311907 ]
 [ -0.19853998   1.04661525  -2.4644641   -2.11756162]
 [ -3.84786715   0.44055244  -1.79331324  -2.91041804]
 [ -2.43845339  -0.64824647  -1.7517106   -1.08883243]]",11,1.84417798562046
[0.         0.52359878 1.57079633 1.57079633],-0.092557889700644,0.1603149676028717,0.1420443334353681,"[[ 12.73589876   9.38525106  -3.0925363  -15.20664708]
 [  1.9004016   -3.47598739  -0.52778476  -0.58024708]
 [ -0.24665606   1.21590923  -2.30919016  -1.39297556]
 [ -3.97361112   0.88886186  -2.0230331   -2.82247237]
 [ -2.08926351  -0.28481408  -1.66569718  -1.16572766]]",27,2.0649491067839194
[0.         0.52359878 1.57079633 1.57079633],-0.1418069141439954,0.1189901293566148,0.1420443334353681,"[[ 16.68489094   9.19449286  -0.82752148 -15.68338155]
 [ -0.44020727  -2.8004334   -2.05816248  -1.51797666]
 [ -0.3746042    0.28851011  -3.73572049  -0.50863145]
 [ -3.07194728   0.89948037  -2.09242853  -3.65353821]
 [ -0.87510116  -0.30798244  -0.50268419   0.27520589]]",97,2.555580655602711
[0.         0.52359878 1.57079633 1.57079633],-0.1739519318944226,0.0633133254026715,0.1420443334353681,"[[ 18.72068563   9.99972496  -1.04854807 -16.6737683 ]
 [ -0.67730057  -3.44132302  -2.27797682  -0.55948502]
 [ -0.24019752   0.30223015  -3.47460537  -0.7019295 ]
 [ -2.7461348    0.67001502  -1.98834897  -3.99954833]
 [ -1.32096977   0.15596438  -0.05706418   0.66562306]]",36,2.7544357330697347
[0.         0.52359878 1.57079633 1.57079633],0.2238401445898612,0.0,0.1509820839371016,"[[-0.37058915  1.88469234 -2.46279896 -7.03345939]
 [-1.15187997  2.28553508 -1.50944932 -5.46700862]
 [-0.2193349   1.70517511 -0.07354417  0.20612062]
 [-0.57076949  1.11073983 -0.16640225  1.22731727]
 [ 0.056648   -0.70358933 -1.59469001  0.62341624]]",31,4.455426857457929
[0.         0.52359878 1.57079633 1.57079633],0.2238401445898612,0.0,0.1509820839371016,"[[ -1.24386554   3.30827341  -3.49201119 -11.56529241]
 [ -0.14564262   1.36652884  -0.18615277   0.43334288]
 [ -0.73278813   0.77260748   0.77827906  -0.15257479]
 [  0.03239848   1.02020982  -1.96431826   1.71312897]
 [  0.33540156  -0.34303296  -1.34249411  -1.21109758]]",70,4.436086066427897
[0.         0.52359878 1.57079633 1.57079633],0.2128846281206369,0.0691704087016125,0.1509820839371016,"[[  1.0098844    4.50380048  -1.56190745 -11.40378069]
 [  0.23842016   0.12691211  -2.28221473   0.59708269]
 [ -0.85984568   0.94966619   0.96904515  -1.03813811]
 [  1.29128605   1.08408539  -3.15073343   0.80665896]
 [  1.17698569  -0.51470821  -0.20084917   0.85149585]]",148,1.5273933503614234
[0.         0.52359878 1.57079633 1.57079633],0.1810904809965432,0.1315699358609352,0.1509820839371016,"[[  2.1593431    4.73385519  -1.80232443 -10.78910735]
 [  0.35311729   0.30079394  -2.48590429   0.82936393]
 [ -0.42471093   0.35325444   1.11775732  -1.09969535]
 [  2.27455746   1.12288491  -2.77874521   1.11783772]
 [  0.97893191   0.16721101  -0.27920106   0.74787405]]",13,1.8304116280866805
[0.         0.52359878 1.57079633 1.57079633],0.1315699358609353,0.1810904809965431,0.1509820839371016,"[[  3.13105724   4.51095147  -1.37165148 -11.00186882]
 [  0.96532739  -0.11773674  -1.98444938   0.50094469]
 [ -0.59292613   0.9117702    0.88301444  -2.87738508]
 [  3.85253741   0.80327696  -3.13044168   1.49136032]
 [  0.1413209    0.11328144  -1.01138043   2.56936341]]",48,1.4441744864062946
